id_produit,cree_le,categorie,colisage fardeau,colisage palette,volume pcs (m3),Is_Gerbable,quantite
39910,2025-05-03 00:00:00,SPOT,60,2600,0.05,False,60
39911,2025-05-03 00:00:00,SPOT,40,1400,0.06,False,80
39907,2025-05-03 00:00:00,SPOT,40,3000,0.06,False,120
39909,2025-05-03 00:00:00,SPOT,100,2800,0.09,False,100
39912,2025-05-03 00:00:00,SPOT,30,1500,0.07,False,60
34213,2025-05-04 00:00:00,ORION,9,2000,0.026,False,18
36155,2025-05-04 00:00:00,TABLEAUX DISTRIBUTION,3,2100,0.05,True,15
31375,2025-05-04 00:00:00,MINI DISJONCTEUR,120,1400,0.018,True,0
31725,2025-05-04 00:00:00,MONO ACCESSOIRES,150,2900,0.034,True,300
31727,2025-05-04 00:00:00,MONO ACCESSOIRES,100,1800,0.034,True,400
31730,2025-05-04 00:00:00,MONO ACCESSOIRES,60,3000,0.034,True,300
31757,2025-05-04 00:00:00,MONO ACCESSOIRES,120,2000,0.038,False,120
31755,2025-05-04 00:00:00,MONO ACCESSOIRES,200,2800,0.038,True,200
31740,2025-05-04 00:00:00,MONO ACCESSOIRES,160,1500,0.038,True,160
34208,2025-05-04 00:00:00,ORION,9,3000,0.026,False,18
31876,2025-05-04 00:00:00,MODULE,60,1200,0.037,False,60
31953,2025-05-04 00:00:00,MODULE,60,1700,0.037,False,180
31940,2025-05-04 00:00:00,MODULE,60,1900,0.037,False,60
31495,2025-05-04 00:00:00,DISPINA METALIC,75,2600,0.037,True,75
31486,2025-05-04 00:00:00,DISPINA METALIC,75,2600,0.037,True,75
31851,2025-05-04 00:00:00,MODULE,80,1800,0.037,True,80
31461,2025-05-04 00:00:00,DISPINA,100,1600,0.037,False,800
31473,2025-05-04 00:00:00,DISPINA,100,1100,0.037,False,600
31437,2025-05-04 00:00:00,DISPINA,100,1000,0.037,True,100
31451,2025-05-04 00:00:00,DISPINA,80,1000,0.037,True,160
31440,2025-05-04 00:00:00,DISPINA,40,1200,0.037,True,800
31587,2025-05-04 00:00:00,EVOLUTION PLUS,100,1500,0.034,False,400
31557,2025-05-04 00:00:00,EVOLUTION,100,1800,0.037,False,600
34210,2025-05-04 00:00:00,ORION,9,1000,0.026,False,18
34211,2025-05-04 00:00:00,ORION,9,1100,0.026,False,18
31987,2025-05-04 00:00:00,OBERON,10,1200,0.041,False,100
31993,2025-05-04 00:00:00,OBERON,100,2300,0.041,False,500
31985,2025-05-04 00:00:00,OBERON,80,2300,0.041,False,320
34013,2025-05-04 00:00:00,ICON,100,3000,0.041,False,400
34397,2025-05-04 00:00:00,ICON,50,1600,0.041,False,50
34392,2025-05-04 00:00:00,ICON,80,2200,0.041,False,560
35574,2025-05-04 00:00:00,ICON,100,2400,0.041,False,300
34216,2025-05-04 00:00:00,ORION,6,1700,0.026,False,12
32086,2025-05-04 00:00:00,TABLEAUX DISTRIBUTION,6,3000,0.032,True,60
32088,2025-05-04 00:00:00,TABLEAUX DISTRIBUTION,3,3000,0.02,True,60
31772,2025-05-04 00:00:00,MOULURE,130,1300,0.000512,False,780
31770,2025-05-04 00:00:00,MOULURE,20,1800,0.0072,False,120
34408,2025-05-04 00:00:00,ICON,50,1000,0.041,False,50
31992,2025-05-04 00:00:00,OBERON,100,2400,0.041,False,100
35585,2025-05-04 00:00:00,ICON,100,2400,0.041,False,600
31986,2025-05-04 00:00:00,OBERON,160,1400,0.041,False,320
34015,2025-05-04 00:00:00,ICON,100,1100,0.041,False,600
34016,2025-05-04 00:00:00,ICON,100,1100,0.041,False,500
34014,2025-05-04 00:00:00,ICON,100,3000,0.041,False,200
35580,2025-05-04 00:00:00,ICON,100,2600,0.041,False,100
35586,2025-05-04 00:00:00,ICON,100,1400,0.041,False,100
35595,2025-05-04 00:00:00,ICON,80,2100,0.041,False,400
32002,2025-05-04 00:00:00,OCTANS,90,1000,0.041,False,360
32001,2025-05-04 00:00:00,OCTANS,90,3000,0.041,False,360
34402,2025-05-04 00:00:00,ICON,50,2500,0.041,False,50
34406,2025-05-04 00:00:00,ICON,50,1500,0.041,False,50
34394,2025-05-04 00:00:00,ICON,32,2900,0.041,False,32
34212,2025-05-04 00:00:00,ORION,9,2700,0.026,False,18
32085,2025-05-04 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.027,True,24
32087,2025-05-04 00:00:00,TABLEAUX DISTRIBUTION,6,2800,0.034,True,30
32089,2025-05-04 00:00:00,TABLEAUX DISTRIBUTION,3,1600,0.02,True,9
38744,2025-05-04 00:00:00,TABLEAUX DISTRIBUTION,6,2200,0.032,True,30
36658,2025-05-04 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.034,True,18
32079,2025-05-04 00:00:00,TABLEAUX DISTRIBUTION,6,1500,0.027,True,18
32082,2025-05-04 00:00:00,TABLEAUX DISTRIBUTION,3,1400,0.05,True,15
31373,2025-05-04 00:00:00,MINI DISJONCTEUR,120,3000,0.026,False,120
31388,2025-05-04 00:00:00,MINI DISJONCTEUR,60,2300,0.036,True,60
36077,2025-05-04 00:00:00,MINI DISJONCTEUR,60,2800,0.026,False,60
31763,2025-05-04 00:00:00,MOULURE,52,1300,0.00125,False,208
35584,2025-05-04 00:00:00,ICON,100,2100,0.041,False,300
31724,2025-05-04 00:00:00,MONO ACCESSOIRES,120,2600,0.034,True,300
31726,2025-05-04 00:00:00,MONO ACCESSOIRES,120,1400,0.034,True,960
31729,2025-05-04 00:00:00,MONO ACCESSOIRES,150,1500,0.034,True,600
35578,2025-05-04 00:00:00,ICON,100,2600,0.041,False,200
35593,2025-05-04 00:00:00,ICON,50,1800,0.041,False,50
31731,2025-05-04 00:00:00,MONO ACCESSOIRES,100,2200,0.034,True,600
31734,2025-05-04 00:00:00,MONO ACCESSOIRES,20,2800,0.034,True,540
31734,2025-05-04 00:00:00,MONO ACCESSOIRES,20,2800,0.034,True,60
31756,2025-05-04 00:00:00,MONO ACCESSOIRES,120,1700,0.038,True,120
31754,2025-05-04 00:00:00,MONO ACCESSOIRES,200,1500,0.038,True,200
34202,2025-05-04 00:00:00,ORION,25,1800,0.026,False,150
34203,2025-05-04 00:00:00,ORION,20,1300,0.026,False,100
35602,2025-05-04 00:00:00,ICON,50,2000,0.041,False,50
31860,2025-05-04 00:00:00,MODULE,60,2100,0.037,True,180
31866,2025-05-04 00:00:00,MODULE,60,2900,0.037,True,120
31848,2025-05-04 00:00:00,MODULE,60,2200,0.037,True,60
31799,2025-05-04 00:00:00,MODULE,60,1000,0.037,True,180
31960,2025-05-04 00:00:00,MODULE,60,2600,0.037,False,60
31493,2025-05-04 00:00:00,DISPINA METALIC,120,2100,0.037,True,360
31494,2025-05-04 00:00:00,DISPINA METALIC,80,2500,0.037,True,80
31485,2025-05-04 00:00:00,DISPINA METALIC,80,1800,0.037,True,80
31510,2025-05-04 00:00:00,DISPINA METALIC,80,2200,0.037,False,80
31509,2025-05-04 00:00:00,DISPINA METALIC,120,2300,0.037,False,240
31499,2025-05-04 00:00:00,DISPINA METALIC,80,2400,0.037,True,80
31463,2025-05-04 00:00:00,DISPINA,100,3000,0.037,False,1500
31449,2025-05-04 00:00:00,DISPINA,100,1600,0.037,True,300
31482,2025-05-04 00:00:00,DISPINA,100,1000,0.037,False,100
31453,2025-05-04 00:00:00,DISPINA,60,2900,0.037,True,60
31464,2025-05-04 00:00:00,DISPINA,50,2300,0.037,False,200
31441,2025-05-04 00:00:00,DISPINA,20,2000,0.037,True,400
31584,2025-05-04 00:00:00,EVOLUTION PLUS,100,1700,0.034,False,600
31554,2025-05-04 00:00:00,EVOLUTION,100,2600,0.037,False,1000
31565,2025-05-04 00:00:00,EVOLUTION,100,1700,0.037,False,600
34209,2025-05-04 00:00:00,ORION,9,2900,0.026,False,18
31549,2025-05-04 00:00:00,EVOLUTION,100,2800,0.037,False,300
31551,2025-05-04 00:00:00,EVOLUTION,100,1500,0.037,False,300
38907,2025-05-04 00:00:00,TABLEAUX DISTRIBUTION,6,1900,0.027,True,18
32078,2025-05-04 00:00:00,TABLEAUX DISTRIBUTION,6,1000,0.02,True,30
32080,2025-05-04 00:00:00,TABLEAUX DISTRIBUTION,6,1000,0.032,True,24
36622,2025-05-04 00:00:00,MINI DISJONCTEUR,120,2500,0.026,False,240
35840,2025-05-04 00:00:00,MINI DISJONCTEUR,60,1900,0.026,False,60
32000,2025-05-04 00:00:00,OCTANS,40,1200,0.041,False,200
31723,2025-05-04 00:00:00,MONO ACCESSOIRES,200,3000,0.025,True,2000
38711,2025-05-04 00:00:00,MOULURE,28,1000,0.005600000000000001,False,140
31761,2025-05-04 00:00:00,MOULURE,150,1000,0.000512,False,900
31773,2025-05-04 00:00:00,MOULURE,88,1400,0.0008,False,704
31767,2025-05-04 00:00:00,MOULURE,50,2000,0.0048,False,150
31787,2025-05-04 00:00:00,LAMPE LED MONO,8,2500,0.038,True,120
41940,2025-05-04 00:00:00,LAMPE LED MONO,50,2100,0.032,True,250
31777,2025-05-04 00:00:00,SPOT,20,2900,0.06,True,60
31776,2025-05-04 00:00:00,SPOT,20,2700,0.05,True,60
31778,2025-05-04 00:00:00,SPOT,10,1900,0.07,True,30
41598,2025-05-04 00:00:00,PROJECTEUR NOIR,20,2400,6.000000000000002e-05,False,40
41599,2025-05-04 00:00:00,PROJECTEUR NOIR,14,1400,6.000000000000002e-05,False,56
41601,2025-05-04 00:00:00,PROJECTEUR NOIR,5,1200,6.000000000000002e-05,False,5
41602,2025-05-04 00:00:00,PROJECTEUR NOIR,3,1300,6.000000000000002e-05,False,6
35596,2025-05-04 00:00:00,ICON,60,2900,0.041,False,180
31569,2025-05-04 00:00:00,EVOLUTION,100,1100,0.037,False,300
31994,2025-05-04 00:00:00,OBERON,100,2400,0.041,False,200
34018,2025-05-04 00:00:00,ICON,100,1800,0.041,False,100
34393,2025-05-04 00:00:00,ICON,60,2100,0.041,False,240
31779,2025-05-08 00:00:00,SPOT,90,2300,0.022,True,900
31780,2025-05-08 00:00:00,SPOT,60,1300,0.05,True,600
31781,2025-05-08 00:00:00,SPOT,40,1500,0.07,True,400
31775,2025-05-08 00:00:00,SPOT,40,1900,0.022,True,240
31776,2025-05-08 00:00:00,SPOT,20,2700,0.05,True,40
31777,2025-05-08 00:00:00,SPOT,20,2900,0.06,True,100
32127,2025-05-08 00:00:00,SPOT,10,1900,0.09,True,30
32124,2025-05-08 00:00:00,SPOT,90,2700,0.05,True,900
32125,2025-05-08 00:00:00,SPOT,60,2100,0.06,True,600
32112,2025-05-08 00:00:00,SPOT,40,2400,0.09,True,240
32123,2025-05-08 00:00:00,SPOT,20,2200,0.022,True,100
32126,2025-05-08 00:00:00,SPOT,40,1200,0.07,True,400
33475,2025-05-08 00:00:00,SPOT,72,2800,0.05,True,72
33476,2025-05-08 00:00:00,SPOT,72,2100,0.06,True,72
33477,2025-05-08 00:00:00,SPOT,48,2900,0.07,True,48
33473,2025-05-08 00:00:00,SPOT,8,2500,0.09,True,8
33474,2025-05-08 00:00:00,SPOT,8,2400,0.022,True,8
31788,2025-05-08 00:00:00,LAMPE LED MONO,100,1900,0.038,True,300
31789,2025-05-08 00:00:00,LAMPE LED MONO,100,2600,0.046,True,600
31790,2025-05-08 00:00:00,LAMPE LED MONO,100,2100,0.037,True,2500
31782,2025-05-08 00:00:00,LAMPE LED MONO,100,2600,0.034,True,2500
37128,2025-05-08 00:00:00,LAMPE LED MONO,50,1000,0.032,True,1000
41937,2025-05-08 00:00:00,LAMPE LED MONO,50,1200,0.032,True,500
41940,2025-05-08 00:00:00,LAMPE LED MONO,50,2100,0.032,True,500
31783,2025-05-08 00:00:00,LAMPE LED MONO,50,1500,0.032,True,500
31784,2025-05-08 00:00:00,LAMPE LED MONO,32,2600,0.036,True,320
31785,2025-05-08 00:00:00,LAMPE LED MONO,12,1000,0.034,True,120
31787,2025-05-08 00:00:00,LAMPE LED MONO,8,2500,0.038,True,80
38719,2025-05-08 00:00:00,TUBE LED,25,2600,4.8e-06,False,50
38717,2025-05-08 00:00:00,TUBE LED,25,3000,4.8e-06,False,50
38718,2025-05-08 00:00:00,TUBE LED,25,1200,4.8e-06,False,50
38720,2025-05-08 00:00:00,TUBE LED,25,1000,2.4e-06,False,100
41596,2025-05-08 00:00:00,PROJECTEUR NOIR,66,2700,6.000000000000002e-05,False,66
41597,2025-05-08 00:00:00,PROJECTEUR NOIR,28,2900,6.000000000000002e-05,False,56
41598,2025-05-08 00:00:00,PROJECTEUR NOIR,20,2400,6.000000000000002e-05,False,60
41599,2025-05-08 00:00:00,PROJECTEUR NOIR,14,1400,6.000000000000002e-05,False,56
41600,2025-05-08 00:00:00,PROJECTEUR NOIR,8,2100,6.000000000000002e-05,False,40
41601,2025-05-08 00:00:00,PROJECTEUR NOIR,5,1200,6.000000000000002e-05,False,10
41602,2025-05-08 00:00:00,PROJECTEUR NOIR,3,1300,6.000000000000002e-05,False,9
39970,2025-05-08 00:00:00,LAMPE LED MONO,9,2600,6.000000000000002e-05,False,9
39971,2025-05-08 00:00:00,LAMPE LED MONO,5,1500,6.000000000000002e-05,False,5
39972,2025-05-08 00:00:00,LAMPE LED MONO,5,2100,6.000000000000002e-05,False,5
41207,2025-05-08 00:00:00,PROJECTEUR NOIR,3,1000,6.000000000000002e-05,False,6
39907,2025-05-08 00:00:00,SPOT,40,3000,0.06,False,400
39913,2025-05-08 00:00:00,SPOT,100,2300,0.07,False,600
39914,2025-05-08 00:00:00,SPOT,60,2100,0.022,False,360
39915,2025-05-08 00:00:00,SPOT,40,1700,0.05,False,160
39916,2025-05-08 00:00:00,SPOT,30,1300,0.06,False,90
32085,2025-05-18 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.027,True,120
31549,2025-05-18 00:00:00,EVOLUTION,100,2800,0.037,False,500
31554,2025-05-18 00:00:00,EVOLUTION,100,2600,0.037,False,2000
31565,2025-05-18 00:00:00,EVOLUTION,100,1700,0.037,False,1000
31557,2025-05-18 00:00:00,EVOLUTION,100,1800,0.037,False,1000
31595,2025-05-18 00:00:00,EVOLUTION PLUS,100,1200,0.037,False,500
35594,2025-05-18 00:00:00,ICON,50,2200,0.041,False,100
35584,2025-05-18 00:00:00,ICON,100,2100,0.041,False,1000
35574,2025-05-18 00:00:00,ICON,100,2400,0.041,False,1000
31334,2025-05-18 00:00:00,MOULURE,32,1600,0.0002,True,96
31762,2025-05-18 00:00:00,MOULURE,90,2400,0.0008,False,90
31992,2025-05-18 00:00:00,OBERON,100,2400,0.041,False,200
31994,2025-05-18 00:00:00,OBERON,100,2400,0.041,False,1000
31993,2025-05-18 00:00:00,OBERON,100,2300,0.041,False,1000
32005,2025-05-18 00:00:00,OCTANS,90,1100,0.041,False,90
31687,2025-05-18 00:00:00,LARISSA,100,2800,0.041,True,200
31686,2025-05-18 00:00:00,LARISSA,100,1800,0.041,True,100
31686,2025-05-18 00:00:00,LARISSA,100,1800,0.041,True,0
31688,2025-05-18 00:00:00,LARISSA,100,1900,0.041,True,500
31725,2025-05-18 00:00:00,MONO ACCESSOIRES,150,2900,0.034,True,1500
31731,2025-05-18 00:00:00,MONO ACCESSOIRES,100,2200,0.034,True,500
31730,2025-05-18 00:00:00,MONO ACCESSOIRES,60,3000,0.034,True,300
31729,2025-05-18 00:00:00,MONO ACCESSOIRES,150,1500,0.034,True,1500
31760,2025-05-18 00:00:00,MOULURE,14,2100,0.08000000000000002,False,70
31759,2025-05-18 00:00:00,MOULURE,20,1900,0.08000000000000002,False,60
31769,2025-05-18 00:00:00,MOULURE,28,2400,0.0048,False,84
31766,2025-05-18 00:00:00,MOULURE,80,3000,0.0032,False,80
31594,2025-05-18 00:00:00,EVOLUTION PLUS,100,1400,0.034,False,200
31995,2025-05-18 00:00:00,OBERON,100,2200,0.041,False,500
32088,2025-05-18 00:00:00,TABLEAUX DISTRIBUTION,3,3000,0.02,True,90
32089,2025-05-18 00:00:00,TABLEAUX DISTRIBUTION,3,1600,0.02,True,30
31732,2025-05-18 00:00:00,MONO ACCESSOIRES,200,1300,0.034,True,2000
31870,2025-05-18 00:00:00,MODULE,60,2800,0.037,True,120
31502,2025-05-18 00:00:00,DISPINA METALIC,80,1200,0.037,True,160
31777,2025-05-24 00:00:00,SPOT,20,2900,0.06,True,20
31994,2025-05-26 00:00:00,OBERON,100,2400,0.041,False,500
31987,2025-05-26 00:00:00,OBERON,10,1200,0.041,False,50
34015,2025-05-26 00:00:00,ICON,100,1100,0.041,False,500
35574,2025-05-26 00:00:00,ICON,100,2400,0.041,False,500
35584,2025-05-26 00:00:00,ICON,100,2100,0.041,False,500
35576,2025-05-26 00:00:00,ICON,100,1800,0.041,False,300
31766,2025-05-26 00:00:00,MOULURE,80,3000,0.0032,False,80
31772,2025-05-26 00:00:00,MOULURE,130,1300,0.000512,False,130
31760,2025-05-26 00:00:00,MOULURE,14,2100,0.08000000000000002,False,14
31731,2025-05-26 00:00:00,MONO ACCESSOIRES,100,2200,0.034,True,500
31565,2025-05-26 00:00:00,EVOLUTION,100,1700,0.037,False,1500
31564,2025-05-26 00:00:00,EVOLUTION,50,2600,0.037,False,100
31554,2025-05-26 00:00:00,EVOLUTION,100,2600,0.037,False,2000
31579,2025-05-26 00:00:00,EVOLUTION PLUS,100,2200,0.034,False,100
31587,2025-05-26 00:00:00,EVOLUTION PLUS,100,1500,0.034,False,500
31482,2025-05-26 00:00:00,DISPINA,100,1000,0.037,False,200
31473,2025-05-26 00:00:00,DISPINA,100,1100,0.037,False,200
31463,2025-05-26 00:00:00,DISPINA,100,3000,0.037,False,200
31451,2025-05-26 00:00:00,DISPINA,80,1000,0.037,True,160
31461,2025-05-26 00:00:00,DISPINA,100,1600,0.037,False,200
31449,2025-05-26 00:00:00,DISPINA,100,1600,0.037,True,400
31437,2025-05-26 00:00:00,DISPINA,100,1000,0.037,True,100
31860,2025-05-26 00:00:00,MODULE,60,2100,0.037,True,120
31441,2025-05-26 00:00:00,DISPINA,20,2000,0.037,True,40
31548,2025-05-26 00:00:00,EVOLUTION,50,1800,0.037,False,100
31557,2025-05-26 00:00:00,EVOLUTION,100,1800,0.037,False,500
32086,2025-05-26 00:00:00,TABLEAUX DISTRIBUTION,6,3000,0.032,True,60
32078,2025-05-26 00:00:00,TABLEAUX DISTRIBUTION,6,1000,0.02,True,60
32002,2025-05-26 00:00:00,OCTANS,90,1000,0.041,False,90
31995,2025-05-26 00:00:00,OBERON,100,2200,0.041,False,300
39039,2025-05-04 00:00:00,LAMPE LED MONO,100,1000,0.023,True,0
31790,2025-05-04 00:00:00,LAMPE LED MONO,100,2100,0.037,True,0
34213,2025-05-04 00:00:00,ORION,9,2000,0.026,False,9
34212,2025-05-04 00:00:00,ORION,9,2700,0.026,False,9
34211,2025-05-04 00:00:00,ORION,9,1100,0.026,False,9
34209,2025-05-04 00:00:00,ORION,9,2900,0.026,False,9
34208,2025-05-04 00:00:00,ORION,9,3000,0.026,False,9
34203,2025-05-04 00:00:00,ORION,20,1300,0.026,False,20
34203,2025-05-04 00:00:00,ORION,20,1300,0.026,False,0
34202,2025-05-04 00:00:00,ORION,25,1800,0.026,False,25
34183,2025-05-04 00:00:00,ORION,25,1900,0.026,False,25
31784,2025-05-04 00:00:00,LAMPE LED MONO,32,2600,0.036,True,0
31783,2025-05-04 00:00:00,LAMPE LED MONO,50,1500,0.032,True,0
31789,2025-05-04 00:00:00,LAMPE LED MONO,100,2600,0.046,True,100
31788,2025-05-04 00:00:00,LAMPE LED MONO,100,1900,0.038,True,100
42442,2025-05-04 00:00:00,LAMPE LED MONO,100,1200,0.046,True,100
31565,2025-05-07 00:00:00,EVOLUTION,100,1700,0.037,False,0
31549,2025-05-07 00:00:00,EVOLUTION,100,2800,0.037,False,0
31549,2025-05-07 00:00:00,EVOLUTION,100,2800,0.037,False,0
31569,2025-05-07 00:00:00,EVOLUTION,100,1100,0.037,False,0
31569,2025-05-07 00:00:00,EVOLUTION,100,1100,0.037,False,0
31569,2025-05-07 00:00:00,EVOLUTION,100,1100,0.037,False,0
31556,2025-05-07 00:00:00,EVOLUTION,100,2100,0.037,False,0
31556,2025-05-07 00:00:00,EVOLUTION,100,2100,0.037,False,0
31556,2025-05-07 00:00:00,EVOLUTION,100,2100,0.037,False,0
31732,2025-05-07 00:00:00,MONO ACCESSOIRES,200,1300,0.034,True,0
31782,2025-05-07 00:00:00,LAMPE LED MONO,100,2600,0.034,True,0
36081,2025-05-07 00:00:00,MINI DISJONCTEUR,60,2900,0.026,False,0
39031,2025-05-07 00:00:00,MINI DISJONCTEUR,120,2300,0.026,False,0
36622,2025-05-07 00:00:00,MINI DISJONCTEUR,120,2500,0.026,False,0
31373,2025-05-07 00:00:00,MINI DISJONCTEUR,120,3000,0.026,False,0
31554,2025-05-07 00:00:00,EVOLUTION,100,2600,0.037,False,200
31554,2025-05-07 00:00:00,EVOLUTION,100,2600,0.037,False,0
31557,2025-05-07 00:00:00,EVOLUTION,100,1800,0.037,False,0
31557,2025-05-07 00:00:00,EVOLUTION,100,1800,0.037,False,0
31565,2025-05-07 00:00:00,EVOLUTION,100,1700,0.037,False,100
31565,2025-05-07 00:00:00,EVOLUTION,100,1700,0.037,False,0
31554,2025-05-11 00:00:00,EVOLUTION,100,2600,0.037,False,1200
31551,2025-05-11 00:00:00,EVOLUTION,100,1500,0.037,False,200
32085,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.027,True,72
32087,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,6,2800,0.034,True,48
36498,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,3,2800,0.05,True,9
32001,2025-05-11 00:00:00,OCTANS,90,3000,0.041,False,180
31985,2025-05-11 00:00:00,OBERON,80,2300,0.041,False,400
31557,2025-05-11 00:00:00,EVOLUTION,100,1800,0.037,False,300
31565,2025-05-11 00:00:00,EVOLUTION,100,1700,0.037,False,500
31569,2025-05-11 00:00:00,EVOLUTION,100,1100,0.037,False,700
31543,2025-05-11 00:00:00,EVOLUTION,100,2000,0.037,False,200
31567,2025-05-11 00:00:00,EVOLUTION,50,2600,0.037,False,50
31987,2025-05-11 00:00:00,OBERON,10,1200,0.041,False,100
34183,2025-05-11 00:00:00,ORION,25,1900,0.026,False,125
34201,2025-05-11 00:00:00,ORION,25,2800,0.026,False,125
34202,2025-05-11 00:00:00,ORION,25,1800,0.026,False,75
34203,2025-05-11 00:00:00,ORION,20,1300,0.026,False,60
31726,2025-05-11 00:00:00,MONO ACCESSOIRES,120,1400,0.034,True,360
31730,2025-05-11 00:00:00,MONO ACCESSOIRES,60,3000,0.034,True,60
31847,2025-05-11 00:00:00,MODULE,60,2800,0.037,True,120
31379,2025-05-11 00:00:00,MINI DISJONCTEUR,120,2700,0.018,True,120
31382,2025-05-11 00:00:00,MINI DISJONCTEUR,120,2200,0.026,False,120
39030,2025-05-11 00:00:00,MINI DISJONCTEUR,120,2600,0.026,False,120
31373,2025-05-11 00:00:00,MINI DISJONCTEUR,120,3000,0.026,False,0
36622,2025-05-11 00:00:00,MINI DISJONCTEUR,120,2500,0.026,False,360
36621,2025-05-11 00:00:00,MINI DISJONCTEUR,60,1900,0.026,False,60
39033,2025-05-11 00:00:00,MINI DISJONCTEUR,60,1400,0.026,False,60
31387,2025-05-11 00:00:00,MINI DISJONCTEUR,60,3000,0.036,True,60
31388,2025-05-11 00:00:00,MINI DISJONCTEUR,60,2300,0.036,True,120
39907,2025-05-11 00:00:00,SPOT,40,3000,0.06,False,320
39911,2025-05-11 00:00:00,SPOT,40,1400,0.06,False,80
32078,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,6,1000,0.02,True,18
32080,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,6,1000,0.032,True,30
32082,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,3,1400,0.05,True,6
32082,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,3,1400,0.05,True,9
32077,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,42,1300,0.05,True,84
32084,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.02,True,24
32086,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,6,3000,0.032,True,72
32088,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,3,3000,0.02,True,30
32089,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,3,1600,0.02,True,15
31994,2025-05-11 00:00:00,OBERON,100,2400,0.041,False,300
31993,2025-05-11 00:00:00,OBERON,100,2300,0.041,False,200
32002,2025-05-11 00:00:00,OCTANS,90,1000,0.041,False,90
31587,2025-05-11 00:00:00,EVOLUTION PLUS,100,1500,0.034,False,300
42442,2025-05-11 00:00:00,LAMPE LED MONO,100,1200,0.046,True,1000
31390,2025-05-11 00:00:00,MINI DISJONCTEUR,60,2200,0.036,True,60
31637,2025-05-11 00:00:00,MINI DISJONCTEUR,60,2100,0.034,False,60
39912,2025-05-11 00:00:00,SPOT,30,1500,0.07,False,60
32079,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,6,1500,0.027,True,30
32083,2025-05-11 00:00:00,TABLEAUX DISTRIBUTION,3,2800,0.02,True,6
39907,2025-05-08 00:00:00,SPOT,40,3000,0.06,False,40
31994,2025-05-14 00:00:00,OBERON,100,2400,0.041,False,500
32084,2025-05-14 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.02,True,180
31992,2025-05-14 00:00:00,OBERON,100,2400,0.041,False,100
31994,2025-05-14 00:00:00,OBERON,100,2400,0.041,False,300
31993,2025-05-14 00:00:00,OBERON,100,2300,0.041,False,200
31995,2025-05-14 00:00:00,OBERON,100,2200,0.041,False,300
31552,2025-05-14 00:00:00,EVOLUTION,80,2500,0.037,False,80
31723,2025-05-14 00:00:00,MONO ACCESSOIRES,200,3000,0.025,True,800
31557,2025-05-14 00:00:00,EVOLUTION,100,1800,0.037,False,400
31554,2025-05-14 00:00:00,EVOLUTION,100,2600,0.037,False,1000
31565,2025-05-14 00:00:00,EVOLUTION,100,1700,0.037,False,400
31733,2025-05-14 00:00:00,MONO ACCESSOIRES,30,2400,0.034,True,60
31725,2025-05-14 00:00:00,MONO ACCESSOIRES,150,2900,0.034,True,300
31731,2025-05-14 00:00:00,MONO ACCESSOIRES,100,2200,0.034,True,100
34015,2025-05-14 00:00:00,ICON,100,1100,0.041,False,300
35585,2025-05-14 00:00:00,ICON,100,2400,0.041,False,200
34016,2025-05-14 00:00:00,ICON,100,1100,0.041,False,200
34013,2025-05-14 00:00:00,ICON,100,3000,0.041,False,200
31688,2025-05-14 00:00:00,LARISSA,100,1900,0.041,True,100
32084,2025-05-14 00:00:00,TABLEAUX DISTRIBUTION,6,2500,0.02,True,60
35595,2025-05-14 00:00:00,ICON,80,2100,0.041,False,80
34392,2025-05-14 00:00:00,ICON,80,2200,0.041,False,80
35596,2025-05-14 00:00:00,ICON,60,2900,0.041,False,60
42565,2025-05-14 00:00:00,SPOT,18,1400,0.05,True,36
42566,2025-05-14 00:00:00,SPOT,18,2800,0.06,True,36
36081,2025-05-15 00:00:00,MINI DISJONCTEUR,60,2900,0.026,False,120
36081,2025-05-15 00:00:00,MINI DISJONCTEUR,60,2900,0.026,False,0
32078,2025-05-15 00:00:00,TABLEAUX DISTRIBUTION,6,1000,0.02,True,18
32078,2025-05-15 00:00:00,TABLEAUX DISTRIBUTION,6,1000,0.02,True,180
31549,2025-04-27 00:00:00,EVOLUTION,100,2800,0.037,False,200
31554,2025-04-27 00:00:00,EVOLUTION,100,2600,0.037,False,1000
31565,2025-04-27 00:00:00,EVOLUTION,100,1700,0.037,False,800
31569,2025-04-27 00:00:00,EVOLUTION,100,1100,0.037,False,100
